lead_id,date,month,month_num,source,inbound,city,brand,status,delay_days,cpl_eur,vehicle_value,margin_eur,margin_pct
VM00535,2025-07-13,2025-07,7,LeBonCoin,False,Lille,Toyota,En cours,4,8,,,
VM00536,2025-07-13,2025-07,7,Partenariat,True,Lyon,BMW,En cours,5,0,,,
VM00537,2025-07-14,2025-07,7,LeBonCoin,False,Toulouse,Renault,RDV planifié,6,8,,,
VM00538,2025-07-14,2025-07,7,LeBonCoin,False,Lille,Citroën,RDV planifié,4,8,,,
VM00539,2025-07-14,2025-07,7,LaCentrale,False,Lille,Peugeot,En cours,5,8,,,
VM00540,2025-07-15,2025-07,7,LeBonCoin,False,Marseille,Mercedes,RDV planifié,3,8,,,
VM00541,2025-07-15,2025-07,7,Partenariat,True,Rennes,Citroën,En cours,2,0,,,
VM00542,2025-07-16,2025-07,7,LeBonCoin,False,Marseille,Ford,En cours,5,8,,,
VM00543,2025-07-16,2025-07,7,LeBonCoin,False,Montpellier,Volkswagen,RDV effectué,9,8,,,
VM00544,2025-07-17,2025-07,7,LaCentrale,False,Montpellier,Dacia,RDV effectué,3,8,,,
VM00545,2025-07-17,2025-07,7,LaCentrale,False,Bordeaux,Mercedes,RDV planifié,3,8,,,
VM00546,2025-07-17,2025-07,7,LaCentrale,False,Montpellier,Volkswagen,NRP,3,8,,,
VM00547,2025-07-18,2025-07,7,LaCentrale,False,Nantes,Toyota,RDV planifié,2,8,,,
VM00548,2025-07-19,2025-07,7,LeBonCoin,False,Nice,Dacia,Signé,9,8,5700.0,433.0,0.076
VM00549,2025-07-19,2025-07,7,LeBonCoin,False,Rennes,Renault,NRP,3,8,,,
VM00550,2025-07-19,2025-07,7,LaCentrale,False,Strasbourg,Dacia,En cours,5,8,,,
VM00551,2025-07-20,2025-07,7,LeBonCoin,False,Rennes,BMW,RDV planifié,5,8,,,
VM00552,2025-07-20,2025-07,7,Facebook,True,Toulouse,Mercedes,Signé,7,0,6800.0,408.0,0.06
VM00553,2025-07-21,2025-07,7,LaCentrale,False,Marseille,Peugeot,NRP,2,8,,,
VM00554,2025-07-22,2025-07,7,LeBonCoin,False,Bordeaux,Dacia,RDV planifié,1,8,,,
VM00555,2025-07-22,2025-07,7,LeBonCoin,False,Nantes,Citroën,NRP,2,8,,,
VM00556,2025-07-23,2025-07,7,LeBonCoin,False,Marseille,Ford,RDV effectué,8,8,,,
VM00557,2025-07-23,2025-07,7,LeBonCoin,False,Strasbourg,Peugeot,En cours,4,8,,,
VM00558,2025-07-23,2025-07,7,LeBonCoin,False,Nantes,Toyota,RDV effectué,10,8,,,
VM00559,2025-07-23,2025-07,7,LaCentrale,False,Strasbourg,Opel,NRP,3,8,,,
VM00560,2025-07-24,2025-07,7,LeBonCoin,False,Lyon,Renault,NRP,1,8,,,
VM00561,2025-07-24,2025-07,7,LeBonCoin,False,Montpellier,Ford,Perdu,10,8,,,
VM00562,2025-07-24,2025-07,7,LeBonCoin,False,Toulouse,Volkswagen,RDV planifié,7,8,,,
VM00563,2025-07-24,2025-07,7,LeBonCoin,False,Lille,Volkswagen,En cours,2,8,,,
VM00564,2025-07-25,2025-07,7,LeBonCoin,False,Bordeaux,Renault,Perdu,14,8,,,
VM00565,2025-07-26,2025-07,7,LeBonCoin,False,Nice,Renault,RDV effectué,8,8,,,
VM00566,2025-07-26,2025-07,7,LeBonCoin,False,Bordeaux,Mercedes,En cours,1,8,,,
VM00567,2025-07-26,2025-07,7,LeBonCoin,False,Lyon,Volkswagen,NRP,3,8,,,
VM00568,2025-07-27,2025-07,7,LaCentrale,False,Rennes,Volkswagen,RDV effectué,8,8,,,
VM00569,2025-07-27,2025-07,7,LaCentrale,False,Lyon,Citroën,RDV planifié,7,8,,,
VM00570,2025-07-27,2025-07,7,Formulaire,True,Toulouse,Mercedes,RDV planifié,3,5,,,
VM00571,2025-07-28,2025-07,7,LeBonCoin,False,Marseille,Volkswagen,En cours,5,8,,,
VM00572,2025-07-28,2025-07,7,LeBonCoin,False,Montpellier,Volkswagen,En cours,2,8,,,
VM00573,2025-07-29,2025-07,7,LaCentrale,False,Lyon,Opel,En cours,3,8,,,
VM00574,2025-07-29,2025-07,7,LaCentrale,False,Nantes,Ford,Perdu,14,8,,,
VM00575,2025-07-29,2025-07,7,GBP,True,Marseille,Ford,RDV effectué,2,0,,,
VM00576,2025-07-30,2025-07,7,LeBonCoin,False,Strasbourg,Ford,RDV effectué,7,8,,,
VM00577,2025-07-30,2025-07,7,GBP,True,Nantes,Opel,En cours,4,0,,,
VM00578,2025-07-31,2025-07,7,LeBonCoin,False,Lille,Citroën,En cours,2,8,,,
VM00579,2025-07-31,2025-07,7,LeBonCoin,False,Montpellier,Ford,RDV effectué,2,8,,,
VM00580,2025-07-31,2025-07,7,Facebook,True,Montpellier,Citroën,Perdu,11,0,,,
VM00581,2025-08-01,2025-08,8,LeBonCoin,False,Toulouse,Toyota,En cours,3,8,,,
VM00582,2025-08-01,2025-08,8,LeBonCoin,False,Marseille,Peugeot,RDV planifié,4,8,,,
VM00583,2025-08-01,2025-08,8,LeBonCoin,False,Toulouse,Renault,RDV planifié,7,8,,,
VM00584,2025-08-01,2025-08,8,LaCentrale,False,Nice,Renault,En cours,5,8,,,
VM00585,2025-08-02,2025-08,8,LaCentrale,False,Montpellier,Volkswagen,Signé,5,8,9300.0,995.0,0.107
VM00586,2025-08-02,2025-08,8,LaCentrale,False,Lille,Renault,En cours,3,8,,,
VM00587,2025-08-02,2025-08,8,LaCentrale,False,Bordeaux,Dacia,NRP,1,8,,,
VM00588,2025-08-03,2025-08,8,LeBonCoin,False,Toulouse,Opel,Signé,13,8,8600.0,654.0,0.076
VM00589,2025-08-03,2025-08,8,LaCentrale,False,Strasbourg,Dacia,En cours,3,8,,,
VM00590,2025-08-03,2025-08,8,LaCentrale,False,Lille,BMW,RDV planifié,3,8,,,
VM00591,2025-08-04,2025-08,8,LeBonCoin,False,Rennes,Peugeot,En cours,4,8,,,
VM00592,2025-08-04,2025-08,8,LeBonCoin,False,Marseille,Volkswagen,RDV effectué,9,8,,,
VM00593,2025-08-04,2025-08,8,LeBonCoin,False,Lyon,Mercedes,En cours,4,8,,,
VM00594,2025-08-04,2025-08,8,LeBonCoin,False,Nice,Mercedes,Signé,13,8,6000.0,486.0,0.081
VM00595,2025-08-04,2025-08,8,LaCentrale,False,Nantes,Volkswagen,RDV effectué,6,8,,,
VM00596,2025-08-04,2025-08,8,Formulaire,True,Nice,Volkswagen,En cours,4,5,,,
VM00597,2025-08-05,2025-08,8,LeBonCoin,False,Lille,Dacia,En cours,3,8,,,
VM00598,2025-08-05,2025-08,8,LaCentrale,False,Rennes,Dacia,Perdu,13,8,,,
VM00599,2025-08-06,2025-08,8,LeBonCoin,False,Nantes,Citroën,NRP,2,8,,,
VM00600,2025-08-06,2025-08,8,LaCentrale,False,Nantes,Opel,RDV effectué,9,8,,,
VM00601,2025-08-07,2025-08,8,LeBonCoin,False,Montpellier,Renault,Perdu,3,8,,,
VM00602,2025-08-07,2025-08,8,Facebook,True,Lyon,Ford,Signé,2,0,9800.0,1107.0,0.113
VM00603,2025-08-08,2025-08,8,LeBonCoin,False,Toulouse,Peugeot,NRP,3,8,,,
VM00604,2025-08-08,2025-08,8,LeBonCoin,False,Toulouse,Opel,RDV effectué,2,8,,,
VM00605,2025-08-08,2025-08,8,LeBonCoin,False,Nice,Mercedes,En cours,1,8,,,
VM00606,2025-08-08,2025-08,8,LaCentrale,False,Montpellier,Ford,Signé,12,8,8100.0,494.0,0.061
VM00607,2025-08-09,2025-08,8,LeBonCoin,False,Lille,Opel,NRP,3,8,,,
VM00608,2025-08-09,2025-08,8,LeBonCoin,False,Montpellier,Ford,Perdu,3,8,,,
VM00609,2025-08-10,2025-08,8,LeBonCoin,False,Bordeaux,Peugeot,RDV effectué,4,8,,,
VM00610,2025-08-10,2025-08,8,LeBonCoin,False,Toulouse,Mercedes,RDV planifié,2,8,,,
VM00611,2025-08-10,2025-08,8,LaCentrale,False,Marseille,BMW,RDV planifié,7,8,,,
VM00612,2025-08-10,2025-08,8,LaCentrale,False,Marseille,Ford,RDV effectué,3,8,,,
VM00613,2025-08-11,2025-08,8,LeBonCoin,False,Toulouse,BMW,En cours,2,8,,,
VM00614,2025-08-11,2025-08,8,LeBonCoin,False,Lyon,Peugeot,RDV effectué,3,8,,,
VM00615,2025-08-12,2025-08,8,LeBonCoin,False,Montpellier,Dacia,En cours,4,8,,,
VM00616,2025-08-12,2025-08,8,LeBonCoin,False,Nantes,Peugeot,NRP,1,8,,,
VM00617,2025-08-12,2025-08,8,LeBonCoin,False,Marseille,Mercedes,En cours,4,8,,,
VM00618,2025-08-12,2025-08,8,LeBonCoin,False,Montpellier,Renault,Perdu,4,8,,,
VM00619,2025-08-12,2025-08,8,LeBonCoin,False,Rennes,BMW,En cours,5,8,,,
VM00620,2025-08-12,2025-08,8,LaCentrale,False,Lille,Opel,NRP,1,8,,,
VM00621,2025-08-12,2025-08,8,LaCentrale,False,Nantes,Toyota,RDV planifié,1,8,,,
VM00622,2025-08-13,2025-08,8,LeBonCoin,False,Nice,Citroën,NRP,1,8,,,
VM00623,2025-08-14,2025-08,8,LeBonCoin,False,Bordeaux,BMW,RDV effectué,8,8,,,
VM00624,2025-08-14,2025-08,8,GBP,True,Nice,Ford,En cours,2,0,,,
VM00625,2025-08-15,2025-08,8,LaCentrale,False,Marseille,Ford,RDV planifié,5,8,,,
VM00626,2025-08-16,2025-08,8,LeBonCoin,False,Bordeaux,Opel,RDV effectué,4,8,,,
VM00627,2025-08-16,2025-08,8,LeBonCoin,False,Lyon,Peugeot,RDV effectué,7,8,,,
VM00628,2025-08-16,2025-08,8,LaCentrale,False,Marseille,Mercedes,En cours,1,8,,,
VM00629,2025-08-17,2025-08,8,LeBonCoin,False,Marseille,Renault,RDV effectué,8,8,,,
VM00630,2025-08-18,2025-08,8,LeBonCoin,False,Rennes,Dacia,RDV planifié,7,8,,,
VM00631,2025-08-18,2025-08,8,LaCentrale,False,Strasbourg,Ford,En cours,5,8,,,
VM00632,2025-08-19,2025-08,8,LaCentrale,False,Strasbourg,Peugeot,NRP,3,8,,,
VM00633,2025-08-20,2025-08,8,LaCentrale,False,Toulouse,Peugeot,RDV effectué,6,8,,,
VM00634,2025-08-20,2025-08,8,LaCentrale,False,Strasbourg,Citroën,NRP,1,8,,,
VM00635,2025-08-20,2025-08,8,GBP,True,Lille,Dacia,Signé,6,0,7400.0,496.0,0.067
VM00636,2025-08-21,2025-08,8,LeBonCoin,False,Bordeaux,Citroën,En cours,3,8,,,
VM00637,2025-08-21,2025-08,8,LeBonCoin,False,Rennes,Opel,NRP,2,8,,,
VM00638,2025-08-21,2025-08,8,Formulaire,True,Bordeaux,Renault,RDV effectué,8,5,,,
VM00639,2025-08-23,2025-08,8,LeBonCoin,False,Bordeaux,Mercedes,NRP,3,8,,,
VM00640,2025-08-23,2025-08,8,LaCentrale,False,Strasbourg,Renault,RDV planifié,3,8,,,
VM00641,2025-08-23,2025-08,8,LaCentrale,False,Bordeaux,Opel,En cours,4,8,,,
VM00642,2025-08-24,2025-08,8,LeBonCoin,False,Strasbourg,Citroën,Signé,5,8,8400.0,622.0,0.074
VM00643,2025-08-24,2025-08,8,LaCentrale,False,Lille,Dacia,NRP,2,8,,,
VM00644,2025-08-24,2025-08,8,LaCentrale,False,Strasbourg,BMW,NRP,1,8,,,
VM00645,2025-08-24,2025-08,8,LaCentrale,False,Bordeaux,Toyota,En cours,4,8,,,
VM00646,2025-08-25,2025-08,8,LeBonCoin,False,Rennes,Mercedes,En cours,2,8,,,
VM00647,2025-08-25,2025-08,8,LeBonCoin,False,Bordeaux,Citroën,RDV planifié,4,8,,,
VM00648,2025-08-26,2025-08,8,LeBonCoin,False,Marseille,Mercedes,En cours,4,8,,,
VM00649,2025-08-26,2025-08,8,LeBonCoin,False,Rennes,Toyota,En cours,3,8,,,
VM00650,2025-08-27,2025-08,8,LeBonCoin,False,Nantes,BMW,En cours,5,8,,,
VM00651,2025-08-27,2025-08,8,LeBonCoin,False,Rennes,Toyota,En cours,2,8,,,
VM00652,2025-08-27,2025-08,8,LeBonCoin,False,Marseille,BMW,NRP,2,8,,,
VM00653,2025-08-27,2025-08,8,Facebook,True,Marseille,Ford,Signé,8,0,9900.0,1218.0,0.123
VM00654,2025-08-28,2025-08,8,LeBonCoin,False,Marseille,Peugeot,En cours,4,8,,,
VM00655,2025-08-28,2025-08,8,LeBonCoin,False,Nice,Opel,Perdu,6,8,,,
VM00656,2025-08-28,2025-08,8,LeBonCoin,False,Lyon,Dacia,NRP,3,8,,,
VM00657,2025-08-28,2025-08,8,LaCentrale,False,Rennes,BMW,Perdu,6,8,,,
VM00658,2025-08-29,2025-08,8,LeBonCoin,False,Strasbourg,Dacia,Signé,3,8,9400.0,1166.0,0.124
VM00659,2025-08-29,2025-08,8,LeBonCoin,False,Toulouse,BMW,NRP,2,8,,,
VM00660,2025-08-29,2025-08,8,LeBonCoin,False,Strasbourg,Ford,RDV planifié,6,8,,,
VM00661,2025-08-29,2025-08,8,LaCentrale,False,Rennes,Mercedes,NRP,3,8,,,
VM00662,2025-08-30,2025-08,8,LeBonCoin,False,Strasbourg,Opel,En cours,5,8,,,
VM00663,2025-08-30,2025-08,8,LeBonCoin,False,Montpellier,Mercedes,NRP,2,8,,,
VM00664,2025-08-30,2025-08,8,LeBonCoin,False,Bordeaux,Volkswagen,RDV planifié,1,8,,,
VM00665,2025-08-30,2025-08,8,Facebook,True,Nantes,Mercedes,RDV effectué,7,0,,,
VM00666,2025-08-31,2025-08,8,LeBonCoin,False,Strasbourg,Toyota,NRP,3,8,,,
VM00667,2025-08-31,2025-08,8,LaCentrale,False,Bordeaux,Renault,Perdu,9,8,,,
VM00668,2025-08-31,2025-08,8,LaCentrale,False,Montpellier,Opel,NRP,1,8,,,
VM00669,2025-08-31,2025-08,8,GBP,True,Rennes,Toyota,RDV effectué,5,0,,,
VM00670,2025-08-31,2025-08,8,Facebook,True,Nice,Opel,RDV planifié,7,0,,,
VM00671,2025-09-01,2025-09,9,LeBonCoin,False,Rennes,Peugeot,NRP,1,8,,,
VM00672,2025-09-01,2025-09,9,LeBonCoin,False,Bordeaux,Citroën,En cours,1,8,,,
VM00673,2025-09-02,2025-09,9,LaCentrale,False,Rennes,Volkswagen,En cours,3,8,,,
VM00674,2025-09-03,2025-09,9,LeBonCoin,False,Rennes,Peugeot,RDV planifié,3,8,,,
VM00675,2025-09-03,2025-09,9,LaCentrale,False,Marseille,Peugeot,En cours,4,8,,,
VM00676,2025-09-04,2025-09,9,LaCentrale,False,Lyon,Toyota,En cours,1,8,,,
VM00677,2025-09-04,2025-09,9,LaCentrale,False,Nantes,Volkswagen,RDV planifié,6,8,,,
VM00678,2025-09-05,2025-09,9,LeBonCoin,False,Nantes,Toyota,RDV planifié,5,8,,,
VM00679,2025-09-05,2025-09,9,LeBonCoin,False,Toulouse,Ford,RDV planifié,4,8,,,
VM00680,2025-09-05,2025-09,9,LeBonCoin,False,Strasbourg,Ford,RDV planifié,2,8,,,
VM00681,2025-09-05,2025-09,9,LaCentrale,False,Toulouse,Dacia,NRP,3,8,,,
VM00682,2025-09-05,2025-09,9,GBP,True,Lyon,Volkswagen,RDV effectué,8,0,,,
VM00683,2025-09-06,2025-09,9,LeBonCoin,False,Bordeaux,Mercedes,NRP,3,8,,,
VM00684,2025-09-07,2025-09,9,LeBonCoin,False,Nantes,Toyota,NRP,3,8,,,
VM00685,2025-09-07,2025-09,9,LeBonCoin,False,Bordeaux,BMW,En cours,4,8,,,
VM00686,2025-09-07,2025-09,9,LeBonCoin,False,Montpellier,Toyota,RDV planifié,4,8,,,
VM00687,2025-09-07,2025-09,9,Partenariat,True,Nice,Peugeot,RDV effectué,8,0,,,
VM00688,2025-09-08,2025-09,9,LeBonCoin,False,Nice,Citroën,En cours,4,8,,,
VM00689,2025-09-08,2025-09,9,LeBonCoin,False,Nice,Mercedes,RDV effectué,6,8,,,
VM00690,2025-09-08,2025-09,9,LeBonCoin,False,Marseille,Peugeot,NRP,1,8,,,
VM00691,2025-09-08,2025-09,9,LaCentrale,False,Nantes,Toyota,En cours,1,8,,,
VM00692,2025-09-08,2025-09,9,LaCentrale,False,Strasbourg,Ford,RDV effectué,10,8,,,
VM00693,2025-09-09,2025-09,9,LeBonCoin,False,Strasbourg,Ford,RDV planifié,5,8,,,
VM00694,2025-09-09,2025-09,9,LeBonCoin,False,Montpellier,Citroën,NRP,3,8,,,
VM00695,2025-09-09,2025-09,9,LeBonCoin,False,Lille,Citroën,RDV planifié,4,8,,,
VM00696,2025-09-09,2025-09,9,LaCentrale,False,Nice,Renault,NRP,2,8,,,
VM00697,2025-09-09,2025-09,9,Facebook,True,Strasbourg,Opel,Signé,1,0,8000.0,608.0,0.076
VM00698,2025-09-10,2025-09,9,LeBonCoin,False,Strasbourg,Dacia,RDV planifié,4,8,,,
VM00699,2025-09-10,2025-09,9,LeBonCoin,False,Rennes,Citroën,En cours,4,8,,,
VM00700,2025-09-10,2025-09,9,LeBonCoin,False,Toulouse,BMW,NRP,1,8,,,
VM00701,2025-09-10,2025-09,9,LaCentrale,False,Montpellier,BMW,NRP,1,8,,,
VM00702,2025-09-10,2025-09,9,LaCentrale,False,Nice,Dacia,NRP,2,8,,,
VM00703,2025-09-11,2025-09,9,LeBonCoin,False,Nice,Peugeot,RDV planifié,1,8,,,
VM00704,2025-09-11,2025-09,9,LeBonCoin,False,Marseille,Opel,En cours,5,8,,,
VM00705,2025-09-12,2025-09,9,LeBonCoin,False,Toulouse,Ford,Signé,2,8,9200.0,874.0,0.095
VM00706,2025-09-12,2025-09,9,LaCentrale,False,Toulouse,BMW,NRP,3,8,,,
VM00707,2025-09-13,2025-09,9,LeBonCoin,False,Bordeaux,Dacia,Signé,2,8,7900.0,695.0,0.088
VM00708,2025-09-14,2025-09,9,LeBonCoin,False,Nice,Toyota,Signé,3,8,9200.0,727.0,0.079
VM00709,2025-09-14,2025-09,9,LeBonCoin,False,Nantes,Volkswagen,Signé,11,8,8700.0,635.0,0.073
VM00710,2025-09-14,2025-09,9,LeBonCoin,False,Nice,Toyota,RDV effectué,2,8,,,
VM00711,2025-09-14,2025-09,9,LaCentrale,False,Montpellier,Citroën,RDV planifié,5,8,,,
VM00712,2025-09-14,2025-09,9,LaCentrale,False,Lille,Mercedes,En cours,3,8,,,
VM00713,2025-09-14,2025-09,9,Facebook,True,Bordeaux,Citroën,En cours,5,0,,,
VM00714,2025-09-15,2025-09,9,LeBonCoin,False,Strasbourg,Renault,Perdu,15,8,,,
VM00715,2025-09-15,2025-09,9,LeBonCoin,False,Nantes,Citroën,Perdu,13,8,,,
VM00716,2025-09-16,2025-09,9,LeBonCoin,False,Toulouse,Ford,En cours,3,8,,,
VM00717,2025-09-16,2025-09,9,LeBonCoin,False,Lille,Ford,En cours,5,8,,,
VM00718,2025-09-16,2025-09,9,LaCentrale,False,Bordeaux,Ford,En cours,1,8,,,
VM00719,2025-09-16,2025-09,9,LaCentrale,False,Marseille,Dacia,RDV planifié,3,8,,,
VM00720,2025-09-17,2025-09,9,LeBonCoin,False,Nice,Renault,Perdu,8,8,,,
VM00721,2025-09-17,2025-09,9,LeBonCoin,False,Marseille,Peugeot,Signé,13,8,5500.0,759.0,0.138
VM00722,2025-09-17,2025-09,9,LeBonCoin,False,Toulouse,Ford,RDV effectué,8,8,,,
VM00723,2025-09-17,2025-09,9,LeBonCoin,False,Marseille,Opel,Signé,9,8,6900.0,869.0,0.126
VM00724,2025-09-17,2025-09,9,LaCentrale,False,Rennes,Toyota,RDV planifié,5,8,,,
VM00725,2025-09-18,2025-09,9,GBP,True,Rennes,Renault,Signé,1,0,4900.0,539.0,0.11
VM00726,2025-09-19,2025-09,9,LeBonCoin,False,Rennes,Dacia,NRP,1,8,,,
VM00727,2025-09-19,2025-09,9,LaCentrale,False,Toulouse,Citroën,NRP,2,8,,,
VM00728,2025-09-20,2025-09,9,LeBonCoin,False,Lille,Peugeot,Signé,6,8,6100.0,824.0,0.135
VM00729,2025-09-20,2025-09,9,LeBonCoin,False,Bordeaux,Toyota,RDV planifié,3,8,,,
VM00730,2025-09-20,2025-09,9,LaCentrale,False,Nantes,Renault,RDV planifié,6,8,,,
VM00731,2025-09-20,2025-09,9,GBP,True,Toulouse,Ford,RDV planifié,3,0,,,
VM00732,2025-09-21,2025-09,9,LeBonCoin,False,Bordeaux,Renault,RDV planifié,6,8,,,
VM00733,2025-09-21,2025-09,9,LaCentrale,False,Nantes,Mercedes,NRP,1,8,,,
VM00734,2025-09-21,2025-09,9,LaCentrale,False,Lyon,Renault,En cours,4,8,,,
VM00735,2025-09-21,2025-09,9,GBP,True,Strasbourg,Citroën,RDV effectué,3,0,,,
VM00736,2025-09-22,2025-09,9,LeBonCoin,False,Strasbourg,Peugeot,En cours,2,8,,,
VM00737,2025-09-22,2025-09,9,LeBonCoin,False,Bordeaux,Toyota,RDV effectué,3,8,,,
VM00738,2025-09-22,2025-09,9,LeBonCoin,False,Nantes,Ford,En cours,3,8,,,
VM00739,2025-09-22,2025-09,9,Facebook,True,Bordeaux,Opel,Signé,3,0,8700.0,992.0,0.114
VM00740,2025-09-24,2025-09,9,LeBonCoin,False,Nantes,Dacia,RDV planifié,5,8,,,
VM00741,2025-09-25,2025-09,9,GBP,True,Nantes,Ford,RDV planifié,2,0,,,
VM00742,2025-09-26,2025-09,9,LaCentrale,False,Toulouse,Peugeot,RDV planifié,4,8,,,
VM00743,2025-09-26,2025-09,9,LaCentrale,False,Strasbourg,Toyota,Signé,4,8,9200.0,984.0,0.107
VM00744,2025-09-27,2025-09,9,LaCentrale,False,Nantes,Volkswagen,Perdu,8,8,,,
VM00745,2025-09-28,2025-09,9,LeBonCoin,False,Toulouse,Opel,En cours,1,8,,,
VM00746,2025-09-29,2025-09,9,LeBonCoin,False,Nice,BMW,RDV planifié,6,8,,,
VM00747,2025-09-29,2025-09,9,LeBonCoin,False,Lille,Volkswagen,RDV effectué,2,8,,,
VM00748,2025-09-29,2025-09,9,LeBonCoin,False,Toulouse,Ford,RDV planifié,5,8,,,
VM00749,2025-09-30,2025-09,9,LeBonCoin,False,Toulouse,Dacia,En cours,1,8,,,
VM00750,2025-09-30,2025-09,9,LeBonCoin,False,Rennes,Mercedes,En cours,2,8,,,
VM00751,2025-09-30,2025-09,9,LeBonCoin,False,Marseille,Toyota,NRP,1,8,,,
VM00752,2025-09-30,2025-09,9,LeBonCoin,False,Strasbourg,Toyota,NRP,3,8,,,
VM00753,2025-09-30,2025-09,9,LaCentrale,False,Rennes,Peugeot,RDV planifié,2,8,,,
VM00754,2025-10-01,2025-10,10,LaCentrale,False,Lyon,BMW,NRP,1,8,,,
VM00755,2025-10-01,2025-10,10,GBP,True,Strasbourg,Opel,En cours,1,0,,,
VM00756,2025-10-02,2025-10,10,LeBonCoin,False,Strasbourg,Ford,En cours,5,8,,,
VM00757,2025-10-02,2025-10,10,LeBonCoin,False,Montpellier,Opel,RDV effectué,3,8,,,
VM00758,2025-10-03,2025-10,10,LeBonCoin,False,Bordeaux,BMW,RDV planifié,3,8,,,
VM00759,2025-10-03,2025-10,10,LeBonCoin,False,Nantes,Opel,NRP,1,8,,,
VM00760,2025-10-03,2025-10,10,LaCentrale,False,Bordeaux,BMW,En cours,5,8,,,
VM00761,2025-10-03,2025-10,10,Partenariat,True,Lyon,Volkswagen,RDV effectué,5,0,,,
VM00762,2025-10-05,2025-10,10,LeBonCoin,False,Bordeaux,Dacia,NRP,2,8,,,
VM00763,2025-10-05,2025-10,10,LaCentrale,False,Lille,Citroën,RDV planifié,1,8,,,
VM00764,2025-10-05,2025-10,10,GBP,True,Nantes,Renault,NRP,3,0,,,
VM00765,2025-10-05,2025-10,10,Facebook,True,Montpellier,Opel,En cours,3,0,,,
VM00766,2025-10-05,2025-10,10,Partenariat,True,Lille,Peugeot,Signé,5,0,6200.0,434.0,0.07
VM00767,2025-10-06,2025-10,10,LeBonCoin,False,Marseille,Ford,RDV effectué,2,8,,,
VM00768,2025-10-06,2025-10,10,LeBonCoin,False,Lille,Mercedes,En cours,1,8,,,
VM00769,2025-10-07,2025-10,10,LeBonCoin,False,Rennes,Opel,RDV planifié,4,8,,,
VM00770,2025-10-07,2025-10,10,LeBonCoin,False,Nice,Citroën,En cours,4,8,,,
VM00771,2025-10-07,2025-10,10,LeBonCoin,False,Bordeaux,Mercedes,En cours,3,8,,,
VM00772,2025-10-08,2025-10,10,LeBonCoin,False,Toulouse,Opel,RDV planifié,1,8,,,
VM00773,2025-10-08,2025-10,10,LeBonCoin,False,Toulouse,Renault,NRP,1,8,,,
VM00774,2025-10-08,2025-10,10,LaCentrale,False,Nantes,Citroën,En cours,4,8,,,
VM00775,2025-10-09,2025-10,10,LeBonCoin,False,Montpellier,Ford,Perdu,3,8,,,
VM00776,2025-10-09,2025-10,10,LeBonCoin,False,Strasbourg,Toyota,En cours,2,8,,,
VM00777,2025-10-09,2025-10,10,LeBonCoin,False,Nice,Toyota,En cours,1,8,,,
VM00778,2025-10-09,2025-10,10,LeBonCoin,False,Lyon,Citroën,NRP,3,8,,,
VM00779,2025-10-10,2025-10,10,LeBonCoin,False,Lyon,Ford,En cours,5,8,,,
VM00780,2025-10-10,2025-10,10,LeBonCoin,False,Lille,BMW,NRP,2,8,,,
VM00781,2025-10-10,2025-10,10,LaCentrale,False,Rennes,Renault,En cours,5,8,,,
VM00782,2025-10-11,2025-10,10,LeBonCoin,False,Nice,BMW,En cours,3,8,,,
VM00783,2025-10-11,2025-10,10,LeBonCoin,False,Rennes,Toyota,RDV effectué,5,8,,,
VM00784,2025-10-11,2025-10,10,LaCentrale,False,Toulouse,Opel,RDV planifié,4,8,,,
VM00785,2025-10-11,2025-10,10,Facebook,True,Lyon,Volkswagen,Signé,4,0,6000.0,810.0,0.135
VM00786,2025-10-12,2025-10,10,LeBonCoin,False,Lyon,Toyota,RDV planifié,6,8,,,
VM00787,2025-10-13,2025-10,10,LeBonCoin,False,Strasbourg,BMW,NRP,3,8,,,
VM00788,2025-10-13,2025-10,10,LeBonCoin,False,Toulouse,Ford,NRP,3,8,,,
VM00789,2025-10-13,2025-10,10,LeBonCoin,False,Nantes,BMW,En cours,1,8,,,
VM00790,2025-10-13,2025-10,10,LaCentrale,False,Montpellier,Ford,NRP,1,8,,,
VM00791,2025-10-13,2025-10,10,LaCentrale,False,Rennes,Peugeot,RDV effectué,7,8,,,
VM00792,2025-10-13,2025-10,10,GBP,True,Nantes,Ford,RDV effectué,10,0,,,
VM00793,2025-10-14,2025-10,10,LeBonCoin,False,Lyon,Ford,NRP,3,8,,,
VM00794,2025-10-14,2025-10,10,LeBonCoin,False,Toulouse,BMW,RDV planifié,2,8,,,
VM00795,2025-10-14,2025-10,10,LaCentrale,False,Strasbourg,Toyota,En cours,3,8,,,
VM00796,2025-10-15,2025-10,10,LeBonCoin,False,Toulouse,Peugeot,En cours,3,8,,,
VM00797,2025-10-15,2025-10,10,LeBonCoin,False,Nice,Peugeot,Perdu,5,8,,,
VM00798,2025-10-15,2025-10,10,LeBonCoin,False,Rennes,Dacia,NRP,1,8,,,
VM00799,2025-10-16,2025-10,10,LeBonCoin,False,Montpellier,Toyota,En cours,1,8,,,
VM00800,2025-10-16,2025-10,10,GBP,True,Rennes,BMW,Perdu,6,0,,,
VM00801,2025-10-17,2025-10,10,LeBonCoin,False,Bordeaux,Citroën,En cours,1,8,,,
VM00802,2025-10-17,2025-10,10,LeBonCoin,False,Nice,Renault,RDV effectué,6,8,,,
VM00803,2025-10-17,2025-10,10,LeBonCoin,False,Nantes,Peugeot,NRP,2,8,,,
